"","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","owns_property","assets_value","other_loans","credit_risk","education_podstawowe","education_średnie","education_wyższe","city_duże","city_małe","city_średnie","marital_status_kawaler/panna","marital_status_rozwiedziony/rozwiedziona","marital_status_żonaty/zamężna","employment_type_brak","employment_type_określona","employment_type_samozatrudnienie","employment_type_stała"
"1825",33,15246,1,0,0,5,7,1,15246,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
"1826",40,24542,1,1,1,3,12,0,24542,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1827",25,23348,0,0,1,1,0,0,23348,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1828",35,31988,2,0,1,1,11,1,31988,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"1829",46,31163,1,1,0,3,8,0,31163,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1830",47,7684,0,0,0,1,15,0,7684,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"1831",53,13637,0,1,0,0,11,1,13637,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"1832",43,15264,3,0,1,1,11,1,15264,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1833",34,38670,0,0,0,3,0,1,38670,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
"1834",35,25511,4,0,1,0,17,1,25511,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1835",43,19492,0,1,1,1,10,1,19492,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"1836",57,19076,0,1,1,5,5,0,19076,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"1837",46,13239,1,1,1,0,16,0,13239,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1838",39,25824,1,1,1,3,9,1,25824,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"1839",33,22846,4,1,0,1,16,0,22846,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1840",29,28893,2,1,1,0,3,1,28893,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"1841",44,32755,0,1,1,1,10,0,32755,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1842",45,15958,1,1,1,1,9,0,15958,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1843",57,29695,0,0,1,0,21,1,29695,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"1844",32,13031,4,0,0,1,12,1,13031,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1845",33,17617,0,1,1,1,12,1,17617,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"1846",37,6627,2,0,0,3,11,0,6627,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"1847",41,14922,0,1,0,0,12,1,14922,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1848",37,40000,2,0,0,4,5,0,40000,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"1849",45,27351,0,1,0,2,9,1,27351,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"1850",33,22764,1,1,1,4,4,1,22764,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
"1851",43,10967,0,1,1,1,11,1,10967,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"1852",40,29971,0,1,1,0,7,0,29971,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1853",22,14097,1,1,0,0,8,0,14097,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"1854",36,40000,4,1,0,2,13,0,40000,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"1855",30,16653,0,1,0,2,10,0,16653,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"1856",38,20728,0,1,1,2,13,1,20728,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1857",45,21140,0,0,0,2,13,1,21140,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1858",45,18968,2,1,1,1,0,1,18968,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1859",39,14130,1,0,1,1,8,1,14130,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"1860",23,19892,0,1,1,1,19,0,19892,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1861",58,11741,2,1,0,1,10,1,11741,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1862",38,19755,0,1,0,1,15,1,19755,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1863",36,20655,0,1,1,0,4,1,20655,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"1864",44,17995,0,1,0,1,3,0,17995,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"1865",60,14641,0,1,1,0,4,0,14641,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1866",45,19088,1,1,1,3,13,1,19088,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1867",38,10739,0,0,1,0,17,1,10739,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"1868",37,18921,1,1,0,0,13,1,18921,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"1869",37,24731,4,1,1,1,17,0,24731,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"1870",33,40000,0,1,1,2,4,1,40000,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"1871",42,10528,0,1,0,0,18,0,10528,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1872",41,36628,2,1,0,0,11,0,36628,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"1873",18,13420,0,1,1,2,13,1,13420,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"1874",42,16898,2,1,0,0,10,0,16898,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1875",46,30107,0,0,0,3,3,1,30107,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1876",41,9604,0,1,1,3,21,0,9604,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1877",27,33288,1,1,0,0,14,1,33288,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
"1878",28,18955,0,1,1,1,14,1,18955,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"1879",54,40000,0,1,0,1,13,1,40000,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"1880",34,15956,0,1,0,4,12,0,15956,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"1881",28,14377,0,1,1,4,13,1,14377,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1882",25,15768,0,1,1,2,11,1,15768,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
"1883",34,33878,0,0,0,3,14,0,33878,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"1884",34,40000,0,1,0,0,9,1,40000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"1885",42,40000,1,1,1,0,7,1,40000,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"1886",35,10513,0,0,1,2,5,0,10513,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1887",30,13334,0,1,1,2,11,1,13334,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"1888",18,16590,1,1,1,1,14,0,16590,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"1889",36,40000,0,1,1,1,13,1,40000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1890",52,40000,0,1,0,0,9,0,40000,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"1891",36,17582,0,1,1,3,11,0,17582,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"1892",36,28619,4,0,0,0,9,1,28619,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1893",52,35550,0,0,0,1,3,1,35550,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1894",43,34541,0,1,1,1,13,1,34541,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"1895",46,15444,3,0,0,2,9,1,15444,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"1896",24,38026,0,0,1,3,7,1,38026,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"1897",25,17219,0,1,1,2,0,1,17219,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1898",32,40000,0,1,0,2,14,1,40000,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
"1899",31,21217,1,0,1,1,16,1,21217,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1900",18,38408,1,1,1,1,5,0,38408,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1901",26,30365,1,1,1,2,9,1,30365,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1902",24,11571,0,0,0,1,9,1,11571,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1903",44,14912,0,1,0,1,19,1,14912,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1904",40,14563,1,1,0,0,11,1,14563,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"1905",38,37925,0,0,0,2,11,0,37925,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1906",31,11045,3,0,1,0,20,1,11045,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1907",52,13574,0,1,1,1,9,1,13574,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"1908",37,24354,0,0,1,1,7,1,24354,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1909",21,21836,3,0,0,0,13,1,21836,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1910",52,23537,0,0,1,0,4,0,23537,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"1911",46,40000,0,1,0,2,20,1,40000,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"1912",22,39771,0,1,0,0,13,1,39771,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1913",46,13612,0,1,1,4,9,0,13612,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1914",44,16245,2,1,1,1,16,1,16245,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1915",56,30716,1,1,1,4,4,0,30716,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1916",44,38192,0,1,0,4,10,0,38192,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"1917",62,11965,0,1,1,4,15,0,11965,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
"1918",40,18285,1,0,1,2,8,1,18285,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"1919",33,39341,0,1,1,0,12,0,39341,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"1920",32,14360,0,1,1,4,20,1,14360,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"1921",45,28527,1,1,1,0,16,0,28527,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1922",48,30170,0,1,1,1,12,1,30170,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1923",60,15765,0,0,1,1,13,0,15765,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
"1924",26,23765,0,1,1,0,5,1,23765,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1925",53,17612,3,0,1,1,7,1,17612,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1926",52,38316,0,1,1,2,12,1,38316,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"1927",43,17032,0,1,0,2,14,1,17032,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"1928",49,40000,0,1,0,0,9,0,40000,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"1929",18,40000,0,0,1,4,7,0,40000,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
"1930",44,22772,0,0,1,1,13,0,22772,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1931",42,9380,2,1,0,1,9,1,9380,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
"1932",43,18429,0,1,0,3,11,0,18429,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
"1933",41,27866,0,1,1,0,13,1,27866,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1934",44,30556,0,1,0,0,10,0,30556,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
"1935",28,29219,0,1,1,1,8,0,29219,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"1936",31,23277,0,1,0,0,11,0,23277,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1937",44,32278,4,0,0,0,4,1,32278,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"1938",50,16543,1,1,1,1,8,1,16543,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"1939",44,40000,2,0,0,0,8,0,40000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1940",31,23645,4,1,0,2,7,1,23645,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
"1941",61,12401,0,1,1,1,9,0,12401,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"1942",49,36214,4,0,1,0,12,0,36214,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"1943",42,22223,1,1,0,1,8,0,22223,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
"1944",64,33258,0,0,1,0,6,1,33258,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
"1945",37,19501,0,1,0,1,13,1,19501,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"1946",34,40000,0,0,1,1,14,0,40000,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
"1947",48,27925,2,1,1,1,10,1,27925,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"1948",23,22603,0,1,1,1,13,0,22603,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"1949",48,21012,0,0,0,2,0,1,21012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1950",49,24217,3,1,0,0,13,0,24217,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"1951",36,19314,2,1,1,1,8,1,19314,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"1952",26,30852,1,1,1,1,9,1,30852,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"1953",31,10311,3,0,1,4,16,1,10311,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1954",53,40000,0,1,0,0,15,0,40000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1955",36,10160,2,0,1,1,22,1,10160,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"1956",66,19908,0,1,1,0,10,0,19908,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1957",40,18967,0,1,1,1,14,0,18967,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1958",50,16726,1,1,0,1,8,1,16726,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"1959",57,23617,0,1,0,3,5,1,23617,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"1960",27,30777,0,1,0,1,5,1,30777,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
"1961",31,17845,3,1,1,4,14,1,17845,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1962",43,13580,3,0,0,1,13,1,13580,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"1963",52,26775,0,1,1,1,8,1,26775,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"1964",39,14642,2,0,0,2,11,0,14642,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"1965",36,40000,0,0,1,2,4,1,40000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1966",39,8922,1,1,0,0,14,0,8922,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"1967",47,13986,0,1,1,4,5,1,13986,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1968",32,28685,2,1,0,3,23,1,28685,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"1969",50,20164,1,1,1,1,7,1,20164,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"1970",37,40000,5,1,1,1,12,1,40000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1971",48,33638,0,1,1,2,9,1,33638,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
"1972",31,17017,1,1,1,2,8,1,17017,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1973",45,16221,1,1,1,3,9,1,16221,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"1974",32,30897,0,1,1,4,0,0,30897,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"1975",42,12828,0,1,1,2,18,0,12828,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"1976",51,40000,0,1,1,3,17,1,40000,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1977",54,38977,4,1,1,1,7,1,38977,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1978",58,13013,0,1,0,0,2,1,13013,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"1979",40,28179,0,1,1,2,5,1,28179,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"1980",35,12570,0,1,0,3,8,1,12570,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"1981",46,19237,0,1,0,3,8,1,19237,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"1982",37,19240,1,1,0,2,6,1,19240,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"1983",40,40000,2,0,1,2,5,0,40000,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"1984",25,16487,2,1,0,0,10,0,16487,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"1985",58,21455,1,0,1,1,7,1,21455,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"1986",31,39209,2,0,1,3,11,1,39209,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
"1987",32,17238,3,1,0,1,20,1,17238,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"1988",31,34684,1,1,1,1,10,1,34684,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"1989",38,15708,0,1,1,0,11,1,15708,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
"1990",30,31455,1,1,0,0,4,1,31455,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
"1991",33,5476,1,0,1,4,8,1,5476,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"1992",44,16436,5,1,1,2,11,1,16436,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1993",31,12723,0,1,0,2,0,1,12723,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"1994",41,28394,1,0,1,0,11,0,28394,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"1995",36,15831,0,1,0,4,7,1,15831,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"1996",48,19300,1,1,1,2,18,1,19300,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"1997",36,28365,1,1,1,3,4,0,28365,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"1998",32,17096,0,1,0,0,0,1,17096,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"1999",51,23869,0,0,0,0,6,1,23869,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"2000",52,31817,2,1,1,3,4,0,31817,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"2001",50,28100,3,0,1,0,13,1,28100,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2002",49,18308,1,0,1,2,13,1,18308,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"2003",18,40000,4,0,1,2,5,1,40000,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"2004",34,40000,4,1,1,1,13,1,40000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"2005",55,16504,2,1,0,2,8,1,16504,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"2006",33,14252,2,0,0,1,18,0,14252,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"2007",49,40000,3,1,0,1,14,1,40000,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"2008",35,40000,1,1,0,3,9,0,40000,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
"2009",26,40000,3,1,1,0,13,1,40000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"2010",49,10457,0,1,0,0,10,1,10457,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
"2011",33,22569,1,1,1,0,9,1,22569,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"2012",32,38726,0,1,1,3,8,0,38726,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
"2013",44,33725,0,1,1,0,7,1,33725,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2014",45,40000,1,0,1,3,13,0,40000,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
"2015",46,14543,5,1,1,1,14,1,14543,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2016",36,7032,0,1,1,2,8,0,7032,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2017",66,24925,0,1,0,1,11,0,24925,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2018",36,13715,0,1,1,4,18,0,13715,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"2019",26,6093,3,1,1,2,2,1,6093,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
"2020",36,21985,3,0,1,0,6,0,21985,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"2021",47,33815,5,1,1,3,7,1,33815,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2022",49,38284,0,1,1,4,9,0,38284,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"2023",39,12079,0,1,1,1,16,1,12079,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
"2024",40,40000,2,1,1,2,10,1,40000,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
"2025",41,16875,0,1,1,0,14,1,16875,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2026",36,40000,2,1,1,2,13,0,40000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"2027",37,15623,3,1,1,3,3,1,15623,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2028",44,36896,4,0,1,0,12,1,36896,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"2029",46,40000,5,1,0,2,7,0,40000,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2030",28,15257,3,1,0,2,13,0,15257,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2031",36,9896,0,0,1,5,1,1,9896,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0
"2032",51,18778,4,0,1,1,16,0,18778,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
"2033",20,17269,0,1,1,1,4,1,17269,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2034",48,10228,0,0,1,1,5,1,10228,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
"2035",39,40000,2,1,1,2,8,1,40000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"2036",52,9081,0,0,1,2,3,1,9081,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
"2037",47,40000,2,1,1,0,4,1,40000,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2038",34,20436,0,1,1,0,3,0,20436,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2039",38,40000,1,0,1,2,15,1,40000,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2040",35,18530,0,1,1,2,20,0,18530,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
"2041",34,33385,0,1,0,2,4,1,33385,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2042",53,19140,0,0,1,0,0,1,19140,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"2043",40,5556,0,1,1,2,8,0,5556,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0
"2044",39,13992,2,1,1,3,16,1,13992,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
"2045",30,20453,0,1,1,3,2,0,20453,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"2046",38,17620,0,1,0,1,7,1,17620,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
"2047",40,14718,0,1,1,0,15,0,14718,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"2048",35,22044,0,1,0,2,17,0,22044,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
"2049",32,30357,2,1,0,1,16,1,30357,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
"2050",47,7928,0,1,1,3,8,1,7928,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"2051",19,16893,4,0,1,3,7,1,16893,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"2052",37,21436,0,1,1,0,8,1,21436,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"2053",61,14558,1,0,0,1,5,0,14558,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2054",48,13640,2,1,1,0,12,0,13640,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2055",51,16522,2,1,1,1,11,1,16522,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
"2056",37,36618,0,0,0,1,3,0,36618,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
"2057",18,14251,0,1,1,2,17,0,14251,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"2058",38,23799,2,1,0,2,2,0,23799,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"2059",52,38984,0,1,0,1,3,1,38984,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"2060",38,15221,2,1,0,1,9,0,15221,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
"2061",43,40000,0,1,1,1,3,1,40000,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
"2062",49,11688,0,1,1,3,14,1,11688,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
"2063",52,7618,3,0,1,1,10,1,7618,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"2064",25,23723,3,1,1,2,10,0,23723,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
"2065",48,28534,0,0,0,0,11,1,28534,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"2066",47,15732,3,1,1,2,12,1,15732,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"2067",20,14916,2,1,0,1,17,0,14916,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"2068",24,40000,1,1,1,1,13,1,40000,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"2069",30,27235,2,0,1,0,14,0,27235,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
"2070",25,31425,0,1,0,0,11,0,31425,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
"2071",43,23809,0,0,0,1,11,1,23809,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
"2072",44,40000,1,1,0,1,3,1,40000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
"2073",54,19912,1,1,1,5,15,1,19912,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
"2074",53,10365,3,1,0,2,12,1,10365,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"2075",34,23133,0,1,1,0,15,1,23133,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"2076",31,17749,0,1,1,1,4,1,17749,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
"2077",35,11546,0,1,1,3,6,1,11546,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"2078",18,40000,1,1,1,1,5,0,40000,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
"2079",36,24104,1,1,0,2,4,1,24104,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
